timestamp,voltage,current,temperature,acceleration
500,48.23657602947429,13.71775471073252,25.333324814741943,1.9621799821040056
1000,49.04930132932053,11.044871837539148,25.12422444530907,1.6302769028483122
1500,49.079391640583104,14.724628063142548,25.080499704557454,0.542457269822664
2000,49.52917978784388,12.159224631009446,27.206516767126338,0.36823820871903545
2500,48.09221994377859,12.302265242673439,26.644778471158652,0.9863427951749533
3000,48.48642534323436,13.242096959059419,25.513356812929967,1.1851108311723584
3500,48.72457769549991,13.071498373958521,25.569509843450046,1.8130357915443918
4000,49.98489408491269,14.883732873020339,26.35462622650079,1.3180260966801458
4500,48.933837792568156,13.550336090318993,27.032228744362556,1.6117462728943521
5000,48.32563003568021,10.210028646913655,25.600333475038614,1.0652398333305158
5500,48.06093654445404,12.271060106552953,26.412055389896,1.4508353970488812
6000,49.016200420440896,11.573835364234254,27.59295155821256,0.5589413143327773
6500,49.394912373346614,14.971341018249806,26.481877278217038,1.5460978197900046
7000,49.40660112957242,10.735574451819799,27.244767253544545,0.30929344677955317
7500,48.54103425874902,10.828552940358362,25.899349381548284,1.487667523998494
8000,49.52467680755849,14.00868682902714,25.98719680985009,1.376567640516875
8500,49.678111875005456,13.704227404816693,26.323229947436666,1.0439518176798783
9000,49.54974725381216,11.144553209214125,25.419314338444835,1.8797099383508213
9500,49.768017026082056,12.286257389705213,27.447197179649653,1.7025257313569906
10000,49.86951385246701,13.456080567404891,26.68875520626692,1.7005507883271236
10500,49.741959198653255,14.670692891265467,25.518732469897028,1.957030349526793
11000,48.20735378648392,11.956630532476131,27.671418171354247,1.591044258780626
11500,49.58145029600694,11.81243649228217,26.187533361756895,1.1529840622429193
12000,48.576157456470995,13.258912981175541,25.668620647514878,1.7081204107634511
12500,48.02594742250146,14.011803546523739,27.965825867551857,1.2162963560457434
13000,49.79528039289719,10.440114267531811,27.269402455855275,1.7542584311592444
13500,48.663261394617834,10.844348743754153,27.28262379358491,1.3777712226478123
14000,48.057674367361564,10.939846830851721,27.74389941620604,0.3927523870897842
14500,49.258235361346806,13.99491393274895,25.453922496038196,0.8610962667085895
15000,49.56103763464565,13.643335517498766,25.237931040692715,1.1888530765727796
15500,48.41045131383671,10.15917898719399,26.12525833677388,1.3087892082024144
16000,48.607849002949585,12.302146748374119,27.407999262320224,1.7083781678567207
16500,49.42437660709594,10.299351415207923,26.517260272727142,0.7907795711167043
