timestamp,voltage,current,temperature,acceleration
1261,9.562560081481934,91.162109375,18.399999618530273,0.2691900134086609
1786,11.087488174438477,114.404296875,23,0.37878793478012085
2314,12.666177749633789,126.66015625,23,0.3748335540294647
2840,10.244379043579102,104.00390625,23,0.3622230887413025
3365,10.271261215209961,101.6845703125,23,0.3728567957878113
3892,9.24731159210205,93.017578125,23,0.3771762251853943
4420,7.768816947937012,76.3916015625,23,0.370239794254303
4946,7.468230247497559,74.1455078125,23,0.3788940906524658
5474,8.198925018310547,82.6416015625,23,0.35471221804618835
6000,7.715053558349609,76.708984375,23.100000381469727,0.38778918981552124
6525,7.944769382476807,79.4677734375,24,0.3736959993839264
7055,16.644672393798828,176.025390625,23.799999237060547,0.3366473317146301
7579,16.81329345703125,166.40625,23,0.4495774805545807
8105,9.740957260131836,95.361328125,23,0.37689703702926636
8632,7.913000583648682,78.125,23,0.37916916608810425
9159,6.996578216552734,67.28515625,23.399999618530273,0.3799411356449127
9684,6.339198112487793,64.0380859375,24,0.3659590184688568
10212,6.072824954986572,58.3251953125,24,0.3750292658805847
10738,7.368035793304443,73.6328125,24,0.3617238998413086
11264,6.8230695724487305,68.017578125,24,0.3832784593105316
11790,6.764418601989746,65.5029296875,24,0.38142359256744385
12317,7.2922773361206055,74.365234375,24,0.37547439336776733
12844,5.992179870605469,57.958984375,24,0.3777288496494293
13368,6.686217308044434,65.91796875,24,0.37330150604248047
13896,5.02443790435791,48.9501953125,24,0.3733418583869934
14422,4.599218368530273,42.333984375,24,0.37156516313552856
14948,6.644672393798828,69.7265625,24,0.39816850423812866
15474,20.237049102783203,208.2275390625,24,0.3756699860095978
16002,20.99951171875,213.427734375,24,0.378177285194397
16526,12.891006469726562,126.953125,24,0.37875238060951233
17052,9.117791175842285,87.6953125,24,0.3751539885997772
17577,6.86950159072876,67.48046875,24,0.38663506507873535
18106,3.3162269592285156,28.076171875,24,0.36279645562171936
18631,4.122678279876709,40.1123046875,24,0.3858009874820709
19158,3.9345061779022217,38.2568359375,24,0.3669506013393402
19686,3.939393997192383,36.0107421875,24,0.3841899335384369
20210,5.153959274291992,51.3427734375,24,0.38183876872062683
20738,4.755620956420898,44.7509765625,24,1.071746587753296
21260,5.625611305236816,56.103515625,24,0.7940258979797363
21788,4.440371513366699,42.138671875,24,0.5532212257385254
22311,7.021016597747803,69.62890625,24,0.5674268007278442
22836,5.598729610443115,54.3212890625,24,0.47180861234664917
23361,8.20136833190918,82.3974609375,24,0.4213246703147888
23882,7.412023067474365,76.1962890625,24,0.39518266916275024
24411,6.776636600494385,64.9658203125,24,0.5207719802856445
24934,4.826490879058838,44.9462890625,24,1.8742583990097046
25461,10.22238540649414,105.17578125,24,0.4964621067047119
25985,7.895894527435303,81.8603515625,24,0.6570166349411011
26508,9.599217414855957,91.796875,24,0.31966641545295715
27034,9.376832962036133,97.021484375,24,0.19907152652740479
27559,9.73607063293457,92.041015625,24,0.11811292171478271
28087,13.704790115356445,146.4599609375,24,0.11908306926488876
28610,11.209676742553711,104.39453125,24,0.10671292245388031
29136,9.481916427612305,100.439453125,24,0.25768524408340454
29660,6.429618835449219,55.126953125,24,0.7379345297813416
30185,7.898337364196777,83.349609375,24,1.0974786281585693
30710,4.381720542907715,42.431640625,24,1.6780481338500977
31233,7.272727012634277,73.2177734375,24,2.868229627609253
31760,5.723362922668457,54.248046875,24,6.139895439147949
32281,7.800585746765137,77.2705078125,24,6.490711212158203
32807,8.63636302947998,87.255859375,24,3.7075161933898926
33331,10.738025665283203,110.1806640625,24,0.7772276997566223
33855,7.675951957702637,72.1923828125,24,0.23103919625282288
34381,9.320625305175781,95.458984375,24,0.11213632673025131
34909,5.4765400886535645,50.09765625,24,0.060419224202632904
35435,8.025415420532227,75.9033203125,24,0.3725310266017914
35956,10.395893096923828,83.88671875,24,0.8132821321487427
36483,10.89931583404541,94.384765625,24,2.152531385421753
37006,10.234604835510254,98.4619140625,24,5.122513771057129
37531,15.623167037963867,152.8564453125,24,7.135716438293457
38055,13.526392936706543,145.5810546875,24,2.245833396911621
38580,17.702835083007812,179.1259765625,24,0.43274420499801636
39106,13.62903118133545,138.623046875,24,0.1497194617986679
39626,14.899805068969727,152.294921875,24,0.9368656873703003
40153,4.9804487228393555,55.2001953125,24,0.3917919993400574
40676,7.456011772155762,73.33984375,24,1.1008813381195068
41200,5.02932596206665,46.09375,24,0.6176416873931885
41726,4.081133842468262,37.841796875,24,0.2900303304195404
42252,4.936461448669434,48.6083984375,24,0.197210893034935
42778,5.156402587890625,50.3173828125,24.5,0.1493493616580963
43300,5.884653091430664,58.2275390625,25,0.1321794092655182
43827,5.307917594909668,50.0732421875,25,0.7315170764923096
44350,5.987292289733887,60.791015625,25,0.708527684211731
44873,5.840664863586426,57.275390625,25,0.3165134787559509
45400,6.678886413574219,66.50390625,25,0.1679871529340744
45922,5.659823417663574,54.4189453125,25,0.12692908942699432
46449,5.784457206726074,57.470703125,25,0.1329030990600586
46973,6.133919715881348,61.5478515625,25,0.10463224351406097
47501,6.2634406089782715,61.5478515625,25,0.10295335948467255
48023,6.246334552764893,62.939453125,25,0.11117492616176605
48550,7.03812313079834,70.21484375,25,0.20807769894599915
49074,9.630987167358398,97.6806640625,25,0.5401700139045715
