timestamp,voltage,current,temperature,acceleration
1261,8.32355785369873,78.7353515625,18.399999618530273,0.21608035266399384
1786,7.196969509124756,72.0947265625,23,0.29513871669769287
2314,7.678396701812744,75.7080078125,23.899999618530273,0.30341607332229614
2839,8.409090995788574,85.546875,24,0.29918667674064636
3366,6.739980220794678,65.8935546875,24,0.30633169412612915
3893,10.977517127990723,112.6708984375,24,0.2935597598552704
4418,7.414466857910156,72.2900390625,23,0.295235276222229
4944,6.46138858795166,63.916015625,23.100000381469727,0.30329543352127075
5472,6.77419376373291,67.67578125,24,0.2882421314716339
5998,5.53763484954834,53.5400390625,23.899999618530273,0.301329106092453
6522,5.598729610443115,54.833984375,23,0.28834956884384155
7051,5.158846855163574,51.220703125,23.200000762939453,0.3002367317676544
7575,5.452101707458496,52.734375,24,0.2851904034614563
8101,5.967741966247559,60.05859375,23.700000762939453,0.3034258186817169
8627,6.307429313659668,61.865234375,23,0.28630927205085754
9155,6.649560451507568,66.357421875,23,0.2963225245475769
9680,7.478005886077881,75.4638671875,23,0.2977275252342224
10208,6.092374801635742,59.1552734375,23.399999618530273,0.2914871275424957
10734,5.640273094177246,56.4697265625,24,0.3022935390472412
11259,5.434994697570801,53.5888671875,24,0.293169766664505
11786,7.815248012542725,78.1005859375,24,0.2963295876979828
12313,6.642228603363037,65.8935546875,24,0.2931380271911621
12839,5.45698881149292,52.05078125,24,0.30246996879577637
13365,5.8015642166137695,58.1298828125,24,0.2642420828342438
13893,4.780058860778809,46.435546875,24,0.32024163007736206
14417,5.339686870574951,52.2705078125,24,0.2941373884677887
14944,5.1661787033081055,51.4404296875,24,0.3041304349899292
15469,5.527859210968018,53.466796875,23.200000762939453,0.2882659435272217
15997,6.463831901550293,65.1611328125,23,0.30518466234207153
16522,4.885141849517822,46.8017578125,23.799999237060547,0.29618918895721436
17048,5.224828720092773,50.5126953125,24,0.29906681180000305
17573,5.2346038818359375,52.34375,24,0.2991335093975067
18102,5.190616130828857,49.755859375,24,0.2931378185749054
18627,5.168622016906738,51.0498046875,24,0.29804864525794983
19152,4.535679340362549,44.8974609375,24,0.288088858127594
19681,5.456989288330078,52.880859375,24,0.30123385787010193
20206,5.483870983123779,54.8828125,24,0.2902580201625824
20732,5.222385406494141,50.5126953125,24,0.2981001138687134
21258,5.708700180053711,56.8115234375,24,0.2873781621456146
21785,5.131965160369873,50.68359375,24,0.2922264039516449
22310,5.056206703186035,48.291015625,24,0.28417909145355225
22838,4.946236610412598,48.7548828125,24,0.29723334312438965
23363,3.836754560470581,35.498046875,24,0.2990991175174713
23889,5.200390815734863,51.6845703125,24,0.2950856685638428
24416,5.0708699226379395,49.6826171875,24,0.30116090178489685
24941,4.965786933898926,46.923828125,24,0.2950681149959564
25468,5.63049840927124,56.5673828125,24,0.30118584632873535
25993,5.197947025299072,50.341796875,24,0.2850880026817322
26520,6.033724784851074,59.8388671875,24,0.3030973970890045
27045,6.170577049255371,61.9873046875,24,0.2922517955303192
27572,5.601173400878906,53.515625,24,0.2944989800453186
28097,5.628054618835449,57.03125,24,0.2946961522102356
28625,5.767351150512695,57.421875,24,0.3053017556667328
29151,8.709677696228027,89.697265625,24,0.29340577125549316
29677,13.892961502075195,134.6923828125,24,0.3027675449848175
30203,4.926685810089111,45.5078125,24,0.3117932081222534
30731,4.535679817199707,45.8984375,24,0.29317036271095276
31257,7.8421311378479,79.58984375,24,0.3159462809562683
31783,5.43743896484375,52.099609375,24,0.28866085410118103
32311,5.095308303833008,49.6826171875,24,0.29699060320854187
32836,3.426197052001953,32.8125,23.100000381469727,0.29646551609039307
33364,3.7609970569610596,34.9365234375,23,0.2982405126094818
33890,4.354838848114014,43.7255859375,24,0.28730082511901855
34415,3.543499708175659,32.6171875,24,0.2984643578529358
34940,4.044476509094238,39.5263671875,24,0.2944219708442688
35468,3.792766571044922,37.20703125,24,0.2962110936641693
35993,4.098240375518799,38.2568359375,24,0.30015093088150024
36518,4.276637077331543,42.431640625,24,0.2954820692539215
37045,3.69012713432312,34.814453125,24,0.29817327857017517
37572,4.762951850891113,47.021484375,23.700000762939453,0.2993446886539459
38098,4.188661098480225,40.4296875,23,0.3032661974430084
38624,3.5801568031311035,31.982421875,23,0.29014840722084045
39152,4.66275691986084,46.58203125,23,0.3083694875240326
39676,3.958944797515869,38.0859375,23.399999618530273,0.2923281192779541
40205,4.286412239074707,40.52734375,24,0.29834872484207153
40730,4.804495811462402,48.0712890625,23.5,0.2973697781562805
41256,4.071358680725098,37.7197265625,23,0.2972591519355774
41781,4.960899353027344,48.7060546875,23,0.29722529649734497
42308,4.71163272857666,46.5087890625,23,0.3063369691371918
42834,4.9169111251831055,45.80078125,23,0.37381306290626526
43361,5.610948085784912,56.54296875,23,0.4345368444919586
43887,4.552785873413086,45.361328125,23,2.6552505493164062
44409,4.7629523277282715,44.5068359375,23,1.152543306350708
44938,6.441837310791016,69.3115234375,23.799999237060547,0.858729362487793
45458,6.47605037689209,63.1103515625,24,0.5381358861923218
45983,6.1143693923950195,60.888671875,24,0.47171759605407715
46508,9.547898292541504,95.60546875,24,0.432229220867157
47030,7.52443790435791,73.8525390625,24,0.4041348993778229
47556,9.02737045288086,90.6005859375,24,0.4051826596260071
48079,7.118768215179443,70.1904296875,24,1.2915842533111572
48608,6.3880743980407715,60.8642578125,24,0.5679441690444946
49129,3.8098723888397217,35.6689453125,24,0.5009486079216003
