timestamp,voltage,current,temperature,acceleration
500,48.476695863260616,10.004079003019744,26.72560477784304,0.3266980002096518
1000,48.722729595431325,11.060055339712317,25.383985503578142,0.5106659753932097
1500,49.47885987238083,11.15733659552507,25.894970103628758,1.315624445188412
2000,49.048253100622574,10.41524384493103,27.516381361287095,1.238558617831257
2500,49.337722689329354,13.326596963825441,27.401932765201195,0.740923218851032
3000,49.51761833585396,14.216256814787053,27.9483685242346,0.7658079399358984
3500,48.18997086558395,10.341869583910427,26.173920069803035,1.5221130172466886
4000,49.29998998420199,10.88430397041119,26.59564865059786,1.129720499699847
4500,49.73604088701875,14.726888756396338,27.919375240579924,1.69352336588652
5000,49.403228575818844,13.677885753483755,26.958120105005783,0.227878814978544
5500,48.34948184643416,10.700504271736774,25.140369302513687,0.2436059033848641
6000,49.64405462050288,10.770720780442979,27.169972645370542,0.38693730519067104
6500,49.65572339157991,10.75791607096808,27.588319598688106,0.37029715390605955
7000,49.7421021607202,10.195947068144896,26.16703619349901,1.5988074887849235
7500,48.818704468182084,10.958828072270457,25.261943570608228,0.6989213211777621
8000,48.87118347408417,12.224064162377847,26.147422730510264,0.8109019920129712
8500,49.75223864949956,10.170472257098982,27.967162997123108,1.697290462239514
9000,48.63763684633942,13.280306888655732,27.619527994511735,1.0681772090099284
9500,48.059969238742276,12.031667138123497,25.15992130626103,1.4746703741882645
10000,48.871500360810856,12.263498148360279,26.090983243813678,1.7966951830565991
10500,49.21447380061809,10.48244158891439,26.710029865860466,0.10017264406418724
11000,48.10243298930841,14.30632459100432,26.461726908380268,1.120883509260223
11500,48.966199190439156,13.141370449967098,26.056438626762418,0.07431005262451973
12000,48.732635590151894,10.435831838330973,26.714708274844888,1.5616772807247785
12500,48.717116261276175,11.488390010117563,25.774447918742986,0.683682286763815
13000,49.961474393908034,11.014747324002172,25.975855091065174,0.8120150711052543
13500,48.36914601172179,13.213355141969089,25.56697490204395,0.4030403266126388
14000,48.969412488554624,13.747767288869492,26.5078743445088,0.6278408608184465
14500,49.64366419001553,12.57740652833971,26.440063060447823,0.839025156985099
15000,48.2423217036361,10.726424852281658,26.360765566355376,0.3178986251579614
15500,49.350578246564055,12.715318273667542,26.907978482133192,1.7517103645306291
16000,49.78608497520865,14.700454053315529,27.547916460817213,1.3184353122768306
16500,48.4300108209717,12.1703677551953,27.701392082357646,1.5914419313763333
17000,48.77707542996778,10.500802564485614,27.07644812933529,0.19873516437971417
17500,49.55919040677972,10.945034414219652,26.045237427697735,0.31863647848669774
18000,48.07023930193888,11.931056208500896,25.567906029055134,1.515684739371773
18500,49.76609644047274,13.794474222499336,26.585355634341298,1.3147404019518167
19000,48.156641413697805,13.419441995433514,26.58850761769318,1.5232412613975248
19500,49.08405134062087,13.22970731282502,27.2958596068436,0.7421065244207152
20000,48.19824401232299,12.538484615275307,25.561973828018466,0.24684731809264715
20500,49.5550996723701,12.889179165392402,26.392552185158202,1.848964700080078
21000,48.53710754701752,14.733187136629345,27.051746881547317,1.4322907720586495
21500,48.34879295552671,13.903226109238283,26.857472465352036,0.8191411956248302
22000,49.02279232534658,14.742056976386765,26.035446461957775,0.25671947961656083
22500,48.449306283379414,12.62949199006,26.41051677916558,0.9643813423347876
23000,48.59281023389736,14.212346656789833,25.466674947585947,0.23237179010393172
23500,48.471134535020674,10.687931944822362,25.592714969841825,1.1071075462729305
24000,49.17597500664126,13.350534165853137,25.23905604903905,0.24069562660997623
24500,48.02662138747013,13.458850753918018,27.52636172704052,0.3689363689466356
25000,49.92129640201332,13.489134131755842,25.868102688368154,1.0273808196305332
25500,48.615315542089455,12.883241401011714,25.2474147494712,1.2557251809347796
26000,49.386778303290775,12.109662472098323,26.435759877392403,1.0714580115268544
26500,49.10670278642505,12.094277177475696,25.520760819618907,1.1333689301689778
27000,48.22709586731159,13.246104824166729,27.64553154290651,0.3773733300558284
27500,49.930653637314215,10.994931023375532,27.10106854324208,0.11783923086232351
